#### Simulations (500)
# time_taken_lat #1
0.0,0.0
70.44358234875756,0.0
70.44358234875756,41.0
102.48755201755844,41.0
102.48755201755844,70.0
146.42209981094354,70.0
146.42209981094354,99.0
172.45587893791185,99.0
172.45587893791185,128.0
222.45977499327128,128.0
222.45977499327128,157.0
243.836135668206,157.0
243.836135668206,186.0
276.5380409332684,186.0
276.5380409332684,215.0
319.53171701315705,215.0
319.53171701315705,244.0
352.3252726985552,244.0
352.3252726985552,273.0
383.05678926891056,273.0
383.05678926891056,302.0
1000.000002,302.0
# time_taken_lat #2
0.0,0.0
80.4246979911968,0.0
80.4246979911968,41.0
104.85839625510509,41.0
104.85839625510509,70.0
141.54235260382745,70.0
141.54235260382745,99.0
182.96696809093365,99.0
182.96696809093365,128.0
208.58569445633628,128.0
208.58569445633628,157.0
236.5383044263095,157.0
236.5383044263095,186.0
292.79898286785016,186.0
292.79898286785016,215.0
314.68368569524773,215.0
314.68368569524773,244.0
346.67395872783123,244.0
346.67395872783123,273.0
381.1093366751449,273.0
381.1093366751449,302.0
1000.000002,302.0
# time_taken_lat #3
0.0,0.0
127.25770282713408,0.0
127.25770282713408,41.0
160.1011412435238,41.0
160.1011412435238,70.0
209.3391017382754,70.0
209.3391017382754,99.0
240.141601246296,99.0
240.141601246296,128.0
280.557102998084,128.0
280.557102998084,157.0
312.76944471070436,157.0
312.76944471070436,186.0
338.31533743867476,186.0
338.31533743867476,215.0
379.21243959224205,215.0
379.21243959224205,244.0
417.85856410801483,244.0
417.85856410801483,273.0
440.46831198897553,273.0
440.46831198897553,302.0
1000.000002,302.0
# time_taken_lat #4
0.0,0.0
67.80431821316024,0.0
67.80431821316024,41.0
104.51454761565469,41.0
104.51454761565469,70.0
150.68382240059032,70.0
150.68382240059032,99.0
176.14043726408036,99.0
176.14043726408036,128.0
206.11296610700256,128.0
206.11296610700256,157.0
252.044915402824,157.0
252.044915402824,186.0
275.8881278818982,186.0
275.8881278818982,215.0
312.39489511555297,215.0
312.39489511555297,244.0
338.9480765559076,244.0
338.9480765559076,273.0
375.0162031674479,273.0
375.0162031674479,302.0
1000.0,302.0
# time_taken_lat #5
0.0,0.0
67.57979916130705,0.0
67.57979916130705,41.0
121.19784434549058,41.0
121.19784434549058,70.0
143.38887638885126,70.0
143.38887638885126,99.0
187.40326514274523,99.0
187.40326514274523,128.0
226.9539745505632,128.0
226.9539745505632,157.0
257.4775044068759,157.0
257.4775044068759,186.0
303.6502170031452,186.0
303.6502170031452,215.0
342.4453588630784,215.0
342.4453588630784,244.0
381.1528903236226,244.0
381.1528903236226,273.0
404.0658121983383,273.0
404.0658121983383,302.0
1000.000002,302.0
# time_taken_lat #6
0.0,0.0
99.09421084860733,0.0
99.09421084860733,41.0
133.58300197927323,41.0
133.58300197927323,70.0
180.84004821517925,70.0
180.84004821517925,99.0
212.64959132257536,99.0
212.64959132257536,128.0
250.38716754307268,128.0
250.38716754307268,157.0
285.06392404930847,157.0
285.06392404930847,186.0
325.4136443724027,186.0
325.4136443724027,215.0
354.52937595865546,215.0
354.52937595865546,244.0
394.0724169811288,244.0
394.0724169811288,273.0
429.59158734478643,273.0
429.59158734478643,302.0
1000.000002,302.0
# time_taken_lat #7
0.0,0.0
85.03307072917067,0.0
85.03307072917067,41.0
113.44228895868949,41.0
113.44228895868949,70.0
168.94689152078683,70.0
168.94689152078683,99.0
200.154270481974,99.0
200.154270481974,128.0
236.28068340035205,128.0
236.28068340035205,157.0
278.0156376838254,157.0
278.0156376838254,186.0
318.7511835301433,186.0
318.7511835301433,215.0
356.6582525536111,215.0
356.6582525536111,244.0
389.21145704710074,244.0
389.21145704710074,273.0
422.8729182019539,273.0
422.8729182019539,302.0
1000.0,302.0
# time_taken_lat #8
0.0,0.0
77.33241246203502,0.0
77.33241246203502,41.0
111.58782636113688,41.0
111.58782636113688,70.0
145.94463349166006,70.0
145.94463349166006,99.0
194.13644041671142,99.0
194.13644041671142,128.0
221.5877757046668,128.0
221.5877757046668,157.0
259.998186703929,157.0
259.998186703929,186.0
290.63749571513335,186.0
290.63749571513335,215.0
329.8792333142567,215.0
329.8792333142567,244.0
364.6363108367243,244.0
364.6363108367243,273.0
387.333822886053,273.0
387.333822886053,302.0
1000.000002,302.0
# time_taken_lat #9
0.0,0.0
60.901701885554424,0.0
60.901701885554424,41.0
87.53537654834992,41.0
87.53537654834992,70.0
117.34512224129683,70.0
117.34512224129683,99.0
159.70568048045382,99.0
159.70568048045382,128.0
195.91985885866765,128.0
195.91985885866765,157.0
222.35862419824124,157.0
222.35862419824124,186.0
257.01754981872205,186.0
257.01754981872205,215.0
288.9912818412748,215.0
288.9912818412748,244.0
322.48359742531545,244.0
322.48359742531545,273.0
354.933730622405,273.0
354.933730622405,302.0
1000.000002,302.0
# time_taken_lat #10
0.0,0.0
72.32592826670198,0.0
72.32592826670198,41.0
99.86321874201671,41.0
99.86321874201671,70.0
157.39038717788404,70.0
157.39038717788404,99.0
184.51288886104132,99.0
184.51288886104132,128.0
220.62850140686436,128.0
220.62850140686436,157.0
261.82421530610003,157.0
261.82421530610003,186.0
287.74050784722465,186.0
287.74050784722465,215.0
321.84959083199897,215.0
321.84959083199897,244.0
354.51679566747123,244.0
354.51679566747123,273.0
385.8868218277498,273.0
385.8868218277498,302.0
1000.000002,302.0
# time_taken_lat #11
0.0,0.0
75.78921010204613,0.0
75.78921010204613,41.0
210.12607345244865,41.0
210.12607345244865,82.0
257.9386900054998,82.0
257.9386900054998,111.0
291.816924793188,111.0
291.816924793188,140.0
319.0145864431323,140.0
319.0145864431323,169.0
360.478782110072,169.0
360.478782110072,198.0
389.192016618574,198.0
389.192016618574,227.0
423.0934312772684,227.0
423.0934312772684,256.0
458.99284643239554,256.0
458.99284643239554,285.0
485.95382070966497,285.0
485.95382070966497,314.0
1000.000002,314.0
# time_taken_lat #12
0.0,0.0
110.61334329719469,0.0
110.61334329719469,41.0
138.2883256773014,41.0
138.2883256773014,70.0
173.77223705305923,70.0
173.77223705305923,99.0
224.9027840351667,99.0
224.9027840351667,128.0
253.4957642974714,128.0
253.4957642974714,157.0
285.54849907694705,157.0
285.54849907694705,186.0
319.23095159125944,186.0
319.23095159125944,215.0
359.63808802591325,215.0
359.63808802591325,244.0
389.5992645631455,244.0
389.5992645631455,273.0
422.47765294942474,273.0
422.47765294942474,302.0
1000.000002,302.0
# time_taken_lat #13
0.0,0.0
89.01994711589369,0.0
89.01994711589369,41.0
123.89183725922473,41.0
123.89183725922473,70.0
152.72086272356205,70.0
152.72086272356205,99.0
203.1469432444883,99.0
